#Parameters = {cpw=150; L2=0.5; R=4; b=3; sigma_z=0.2; wakelength=100; wakelength0=10000}
#"s / cm"	"Z [Real Part]"
#------------------------
-1.6398373162026	-2.2133040084186e-17
-1.6389519125233	-2.3043339990420e-17
-1.6380665088439	-2.3682699666156e-17
-1.6371811051645	-2.4048265154074e-17
-1.6362957014851	-2.4143064412722e-17
-1.6354102978058	-2.3970005172738e-17
-1.6345248941264	-2.3538302035503e-17
-1.6336394904470	-2.2875162182969e-17
-1.6327540867676	-2.2027853987008e-17
-1.6318686830883	-2.1058930264630e-17
-1.6309832794089	-2.0029770453528e-17
-1.6300978757295	-1.8985448297914e-17
-1.6292124720501	-1.7955511536118e-17
-1.6283270683708	-1.6958629005150e-17
-1.6274416646914	-1.6013484289290e-17
-1.6265562610120	-1.5147611627489e-17
-1.6256708573327	-1.4394927211371e-17
-1.6247854536533	-1.3782426036693e-17
-1.6239000499739	-1.3322364589332e-17
-1.6230146462945	-1.3008415933759e-17
-1.6221292426152	-1.2819529681247e-17
-1.6212438389358	-1.2739226085339e-17
-1.6203584352564	-1.2761675403514e-17
-1.6194730315770	-1.2892686783167e-17
-1.6185876278977	-1.3144610183355e-17
-1.6177022242183	-1.3525294599325e-17
-1.6168168205389	-1.4043403181061e-17
-1.6159314168595	-1.4711385212724e-17
-1.6150460131802	-1.5545609273104e-17
-1.6141606095008	-1.6562331728861e-17
-1.6132752058214	-1.7769756015440e-17
-1.6123898021421	-1.9159702869342e-17
-1.6115043984627	-2.0712839501656e-17
-1.6106189947833	-2.2414074179841e-17
-1.6097335911039	-2.4249106888656e-17
-1.6088481874246	-2.6205396877474e-17
-1.6079627837452	-2.8270491482670e-17
-1.6070773800658	-3.0421694849363e-17
-1.6061919763864	-3.2625783320262e-17
-1.6053065727071	-3.4854815216632e-17
-1.6044211690277	-3.7089919689674e-17
-1.6035357653483	-3.9315173362911e-17
-1.6026503616689	-4.1523000744377e-17
-1.6017649579896	-4.3702972581587e-17
-1.6008795543102	-4.5844460259368e-17
-1.5999941506308	-4.7943424762452e-17
-1.5991087469514	-5.0000170670254e-17
-1.5982233432721	-5.2017162309442e-17
-1.5973379395927	-5.3995685965302e-17
-1.5964525359133	-5.5934545270413e-17
-1.5955671322340	-5.7833200903460e-17
-1.5946817285546	-5.9696788272508e-17
-1.5937963248752	-6.1538846486297e-17
-1.5929109211958	-6.3384177392432e-17
-1.5920255175165	-6.5254503410232e-17
-1.5911401138371	-6.7163886587881e-17
-1.5902547101577	-6.9121139681765e-17
-1.5893693064783	-7.1125462377706e-17
-1.5884839027990	-7.3174330712546e-17
-1.5875984991196	-7.5272958786250e-17
-1.5867130954402	-7.7431243183298e-17
-1.5858276917608	-7.9657169721273e-17
-1.5849422880815	-8.1957024267479e-17
-1.5840568844021	-8.4337632896202e-17
-1.5831714807227	-8.6815128105088e-17
-1.5822860770434	-8.9417360654502e-17
-1.5814006733640	-9.2174173758500e-17
-1.5805152696846	-9.5107470173586e-17
-1.5796298660052	-9.8234228780158e-17
-1.5787444623259	-1.0156617489074e-16
-1.5778590586465	-1.0511914427354e-16
-1.5769736549671	-1.0892310038024e-16
-1.5760882512877	-1.1301376415761e-16
-1.5752028476084	-1.1742206729489e-16
-1.5743174439290	-1.2216530099492e-16
-1.5734320402496	-1.2724284492261e-16
-1.5725466365702	-1.3264159548752e-16
-1.5716612328909	-1.3834270252027e-16
-1.5707758292115	-1.4432329991652e-16
-1.5698904255321	-1.5056020600987e-16
-1.5690050218528	-1.5703553400267e-16
-1.5681196181734	-1.6373056784892e-16
-1.5672342144940	-1.7062233409235e-16
-1.5663488108146	-1.7768659546108e-16
-1.5654634071353	-1.8490524875431e-16
-1.5645780034559	-1.9226211568181e-16
-1.5636925997765	-1.9973935684790e-16
-1.5628071960971	-2.0732269179652e-16
-1.5619217924178	-2.1499638105407e-16
-1.5610363887384	-2.2274670938099e-16
-1.5601509850590	-2.3056771893252e-16
-1.5592655813796	-2.3846512802439e-16
-1.5583801777003	-2.4645243184747e-16
