#
#"s / mm"	"Z [Real Part]"
#------------------------
1.5156636681502	0.0012638919913837
1.5220633663149	0.0012555025531058
1.5284630644796	0.0012472081446295
1.5348627626444	0.0012390077541575
1.5412624608091	0.0012309002105786
1.5476621589738	0.0012228842003876
1.5540618571385	0.0012149583051515
1.5604615553033	0.0012071210516464
1.5668612534680	0.0011993709644500
1.5732609516327	0.0011917066126142
1.5796606497975	0.0011841266325337
1.5860603479622	0.0011766297303495
1.5924600461269	0.0011692146633146
1.5988597442916	0.0011618802130773
1.6052594424564	0.0011546251560904
1.6116591406211	0.0011474482323504
1.6180588387858	0.0011403481285911
1.6244585369506	0.0011333234703461
1.6308582351153	0.0011263728321779
1.6372579332800	0.0011194947547891
1.6436576314447	0.0011126877675538
1.6500573296095	0.0011059504224265
1.6564570277742	0.0010992813254525
1.6628567259389	0.0010926791739121
1.6692564241037	0.0010861427798378
1.6756561222684	0.0010796710821274
1.6820558204331	0.0010732631441102
1.6884555185978	0.0010669181280383
1.6948552167626	0.0010606352624578
1.7012549149273	0.0010544137953306
1.7076546130920	0.0010482529537176
1.7140543112568	0.0010421519164428
1.7204540094215	0.0010361098086361
1.7268537075862	0.0010301257306137
1.7332534057509	0.0010241988003855
1.7396531039157	0.0010183282043474
1.7460528020804	0.0010125132347071
1.7524525002451	0.0010067533077934
1.7588521984099	0.0010010479577977
1.7652518965746	0.00099539679707329
1.7716515947393	0.00098979945847634
1.7780512929040	0.00098425553416161
1.7844509910688	0.00097876453461724
1.7908506892335	0.00097332586910369
1.7972503873982	0.00096793884544199
1.8036500855630	0.00096260268637034
1.8100497837277	0.00095731655799764
1.8164494818924	0.00095207960543385
1.8228491800572	0.00094689098073906
1.8292488782219	0.00094174986819644
1.8356485763866	0.00093665550645351
1.8420482745513	0.00093160721381646
1.8484479727161	0.00092660440621425
1.8548476708808	0.00092164659871899
1.8612473690455	0.00091673339548018
1.8676470672103	0.00091186445873001
1.8740467653750	0.00090703946689712
1.8804464635397	0.00090225805768477
1.8868461617044	0.00089751977609768
1.8932458598692	0.00089282404690422
1.8996455580339	0.00088817016912304
1.9060452561986	0.00088355734266764
1.9124449543634	0.00087898470919548
1.9188446525281	0.00087445141193139
1.9252443506928	0.00086995665983641
1.9316440488575	0.00086549977578832
1.9380437470223	0.00086108022902971
